Time(s)	Ixx	Iyy	Roll_Rate	Roll	Flightpath_Speed	Mach	Dyn_Pres	Thrust(kN)	mass(Mg)	CoM (m)	CoP (m)	Cd	Sideslip	Sideslip_rate	AoA	AoA_Rate	Density
55.906575	0.66	134	1594.168107	92554.84568	0.597623442	1.896959447	853.6356203	0	0.06799994	1.845	0.847331078	0.783975599	0.008719437	-0.078229001	-0.002851316	-0.242945784	0.004780213
55.9278	0.66	134	1593.954586	92588.67963	0.597418275	1.896178194	851.5067578	0	0.06799994	1.845	0.847159203	0.78438072	0.005670592	-0.200761985	-0.007242092	-0.158627491	0.004771568
55.949025	0.66	134	1593.741132	92622.50905	0.597213126	1.895397167	849.3838401	0	0.06799994	1.845	0.846987377	0.784785788	0.000680656	-0.255736803	-0.009196569	-0.020044318	0.004762942
55.97025	0.66	134	1593.52772	92656.33394	0.597007997	1.894616364	847.2668486	0	0.06799994	1.845	0.8468156	0.785190802	-0.004566042	-0.224182299	-0.008039376	0.126018915	0.004754336
55.991475	0.66	134	1593.314474	92690.1543	0.596802887	1.893835787	845.1557651	0	0.06799994	1.845	0.846643873	0.785595763	-0.008290241	-0.11640553	-0.004147999	0.230035257	0.004745751
56.0127	0.66	134	1593.101516	92723.97014	0.596597796	1.893055433	843.050571	0	0.06799994	1.845	0.846472195	0.786000671	-0.009220985	0.031384769	0.001170697	0.256525404	0.004737185
56.033925	0.66	134	1592.888813	92757.78146	0.596392724	1.892275304	840.9512483	0	0.06799994	1.845	0.846300567	0.786405526	-0.007028935	0.169252015	0.006119683	0.196147675	0.004728639
56.05515	0.66	134	1592.676217	92791.58827	0.596187671	1.891495399	838.8577785	0	0.06799994	1.845	0.846128988	0.786810327	-0.002442152	0.250406682	0.009018983	0.068972258	0.004720113
56.076375	0.66	134	1592.463652	92825.39057	0.595982637	1.890715717	836.7701436	0	0.06799994	1.845	0.845957458	0.787215075	0.002996109	0.247079041	0.008875719	-0.082201561	0.004711606
56.0976	0.66	134	1592.251204	92859.18836	0.595777622	1.88993626	834.6883253	0	0.06799994	1.845	0.845785977	0.787619769	0.007446887	0.160007282	0.005723599	-0.206255995	0.004703119
56.118825	0.66	134	1592.039016	92892.98164	0.595572626	1.889157025	832.6123058	0	0.06799994	1.845	0.845614546	0.78802441	0.009397317	0.018303895	0.000615972	-0.261038604	0.004694652
56.14005	0.66	134	1591.82711	92926.77041	0.595367648	1.888378014	830.542067	0	0.06799994	1.845	0.845443163	0.788428997	0.00817452	-0.130288691	-0.004726543	-0.22767569	0.004686204
56.161275	0.66	134	1591.615362	92960.5547	0.59516269	1.887599226	828.477591	0	0.06799994	1.845	0.84527183	0.788833531	0.004177126	-0.235487892	-0.008495842	-0.117058093	0.004677775
56.1825	0.66	134	1591.403652	92994.33449	0.594957751	1.88682066	826.4188599	0	0.06799994	1.845	0.845100545	0.789238012	-0.001255016	-0.261482102	-0.009408112	0.033724045	0.004669366
56.203725	0.66	134	1591.192016	93028.10978	0.59475283	1.886042317	824.3658559	0	0.06799994	1.845	0.84492931	0.789642439	-0.006290252	-0.19910938	-0.007140646	0.173826669	0.004660977
56.22495	0.66	134	1590.980598	93061.88059	0.594547929	1.885264197	822.3185613	0	0.06799994	1.845	0.844758123	0.790046813	-0.009222789	-0.069066068	-0.002445229	0.255798182	0.004652607
56.246175	0.66	134	1590.769473	93095.64691	0.594343046	1.884486298	820.2769584	0	0.06799994	1.845	0.844586986	0.790451133	-0.009050302	0.08497191	0.003101517	0.2516438	0.004644256
56.2674	0.66	134	1590.558555	93129.40876	0.594138182	1.883708622	818.2410296	0	0.06799994	1.845	0.844415897	0.790855399	-0.005815994	0.21102479	0.007627767	0.162371739	0.004635924
56.288625	0.66	134	1590.347703	93163.16612	0.593933337	1.882931167	816.2107573	0	0.06799994	1.845	0.844244857	0.791259612	-0.000598541	0.266348077	0.009598115	0.017770765	0.004627612
56.30985	0.66	134	1590.136894	93196.91902	0.59372851	1.882153933	814.1861241	0	0.06799994	1.845	0.844073865	0.791663771	0.004848037	0.231917259	0.00833405	-0.133540471	0.004619318
56.331075	0.66	134	1589.926254	93230.66744	0.593523702	1.881376921	812.1671124	0	0.06799994	1.845	0.843902923	0.792067877	0.008684189	0.118953007	0.00424699	-0.240464619	0.004611044
56.3523	0.66	134	1589.715898	93264.41139	0.593318913	1.88060013	810.153705	0	0.06799994	1.845	0.843732029	0.792471929	0.009605971	-0.034745723	-0.001295974	-0.266676632	0.004602789
56.373525	0.66	134	1589.505791	93298.15088	0.593114143	1.87982356	808.1458845	0	0.06799994	1.845	0.843561183	0.792875928	0.007287812	-0.177458576	-0.006429676	-0.202951866	0.004594552
56.39475	0.66	134	1589.29579	93331.88591	0.592909391	1.879047211	806.1436336	0	0.06799994	1.845	0.843390386	0.793279873	0.002496711	-0.260949412	-0.009418534	-0.070391449	0.004586335
56.415975	0.66	134	1589.085822	93365.61648	0.592704658	1.878271082	804.1469352	0	0.06799994	1.845	0.843219638	0.793683764	-0.003161928	-0.256762461	-0.009243037	0.086576285	0.004578136
56.4372	0.66	134	1588.875972	93399.3426	0.592499943	1.877495173	802.1557721	0	0.06799994	1.845	0.843048938	0.794087602	-0.007782479	-0.16590589	-0.005946962	0.215092994	0.004569957
56.458425	0.66	134	1588.666378	93433.06427	0.592295247	1.876719485	800.1701272	0	0.06799994	1.845	0.842878287	0.794491386	-0.009800772	-0.018632346	-0.000627239	0.271668627	0.004561796
56.47965	0.66	134	1588.457062	93466.78149	0.59209057	1.875944016	798.1899835	0	0.06799994	1.845	0.842707684	0.794895116	-0.008523235	0.135644917	0.004931477	0.236888253	0.004553654
56.500875	0.66	134	1588.247902	93500.49427	0.591885911	1.875168767	796.215324	0	0.06799994	1.845	0.842537129	0.795298792	-0.004364597	0.244935405	0.008855664	0.122057435	0.00454553
56.5221	0.66	134	1588.038782	93534.20262	0.59168127	1.874393738	794.2461319	0	0.06799994	1.845	0.842366622	0.795702415	0.001287095	0.27218726	0.009814222	-0.034482905	0.004537425
56.543325	0.66	134	1587.829737	93567.90652	0.591476648	1.873618928	792.2823901	0	0.06799994	1.845	0.842196164	0.796105984	0.006534083	0.20783587	0.007469512	-0.180167155	0.004529339
56.56455	0.66	134	1587.620906	93601.60599	0.591272045	1.872844336	790.3240821	0	0.06799994	1.845	0.842025754	0.796509499	0.009606188	0.073139512	0.002595494	-0.265857673	0.004521271
56.585775	0.66	134	1587.412364	93635.30103	0.59106746	1.872069964	788.371191	0	0.06799994	1.845	0.841855392	0.796912961	0.009457729	-0.086854638	-0.003178153	-0.262410768	0.004513221
56.607	0.66	134	1587.204027	93668.99165	0.590862893	1.87129581	786.4237002	0	0.06799994	1.845	0.841685078	0.797316368	0.006122902	-0.218382658	-0.007911165	-0.170573498	0.00450519
56.628225	0.66	134	1586.995759	93702.67784	0.590658345	1.870521875	784.4815929	0	0.06799994	1.845	0.841514813	0.797719722	0.000709004	-0.277028889	-0.010004668	-0.020855375	0.004497178
56.64945	0.66	134	1586.787535	93736.35962	0.590453815	1.869748158	782.5448528	0	0.06799994	1.845	0.841344595	0.798123022	-0.004971609	-0.242714255	-0.00874091	0.136617951	0.004489184
56.670675	0.66	134	1586.579475	93770.03697	0.590249303	1.868974659	780.6134631	0	0.06799994	1.845	0.841174425	0.798526268	-0.009008374	-0.126553428	-0.004528706	0.248890979	0.004481208
56.6919	0.66	134	1586.371694	93803.70992	0.59004481	1.868201378	778.6874076	0	0.06799994	1.845	0.841004303	0.79892946	-0.01003492	0.032755327	0.001229163	0.27798164	0.00447325
56.713125	0.66	134	1586.16416	93837.37845	0.589840335	1.867428315	776.7666698	0	0.06799994	1.845	0.840834229	0.799332599	-0.007691093	0.18183129	0.006603427	0.213717738	0.00446531
56.73435	0.66	134	1585.956736	93871.04259	0.589635878	1.866655469	774.8512333	0	0.06799994	1.845	0.840664203	0.799735683	-0.002748503	0.270499311	0.00978481	0.077272554	0.004457389
56.755575	0.66	134	1585.749347	93904.70232	0.58943144	1.86588284	772.9410818	0	0.06799994	1.845	0.840494225	0.800138713	0.003143892	0.268669818	0.009692846	-0.085822641	0.004449485
56.7768	0.66	134	1585.542071	93938.35765	0.58922702	1.865110428	771.0361992	0	0.06799994	1.845	0.840324294	0.80054169	0.008010159	0.176534469	0.006342267	-0.220879091	0.0044416
56.798025	0.66	134	1585.335045	93972.00858	0.589022618	1.864338234	769.1365692	0	0.06799994	1.845	0.840154411	0.800944612	0.010209928	0.024627717	0.000842905	-0.282387025	0.004433733
56.81925	0.66	134	1585.128294	94005.65512	0.588818234	1.863566255	767.2421758	0	0.06799994	1.845	0.839984576	0.801347481	0.008990957	-0.136303318	-0.004968309	-0.249340567	0.004425883
56.840475	0.66	134	1584.921703	94039.29728	0.588613868	1.862794494	765.3530028	0	0.06799994	1.845	0.839814789	0.801750296	0.004745723	-0.252256137	-0.009141074	-0.132393989	0.004418052
56.8617	0.66	134	1584.715156	94072.93505	0.588409521	1.862022948	763.4690343	0	0.06799994	1.845	0.839645049	0.802153056	-0.001115276	-0.284089443	-0.010266085	0.029583044	0.004410238
56.882925	0.66	134	1584.50868	94106.56844	0.588205191	1.861251619	761.5902542	0	0.06799994	1.845	0.839475356	0.802555763	-0.006632495	-0.220722747	-0.007950533	0.182433827	0.004402442
56.90415	0.66	134	1584.302411	94140.19744	0.58800088	1.860480506	759.7166467	0	0.06799994	1.845	0.839305711	0.802958415	-0.009952533	-0.082971981	-0.00295446	0.274823278	0.004394664
56.925375	0.66	134	1584.096426	94173.82208	0.587796587	1.859709608	757.8481959	0	0.06799994	1.845	0.839136114	0.803361014	-0.009950465	0.083299973	0.003059118	0.275471248	0.004386904
56.9466	0.66	134	1583.890649	94207.44234	0.587592311	1.858938925	755.9848861	0	0.06799994	1.845	0.838966564	0.803763558	-0.006610437	0.222459983	0.008078012	0.183727667	0.004379161
56.967825	0.66	134	1583.684946	94241.05823	0.587388054	1.858168458	754.1267014	0	0.06799994	1.845	0.838797061	0.804166048	-0.001035934	0.287717537	0.010414101	0.02991926	0.004371436
56.98905	0.66	134	1583.479287	94274.66976	0.587183815	1.857398207	752.2736262	0	0.06799994	1.845	0.838627605	0.804568484	0.004915174	0.25684696	0.009270748	-0.134686151	0.004363728
57.010275	0.66	134	1583.273783	94308.27693	0.586979594	1.85662817	750.4256448	0	0.06799994	1.845	0.838458197	0.804970866	0.009249982	0.139739479	0.005013814	-0.254972903	0.004356038
57.0315	0.66	134	1583.068551	94341.87974	0.586775391	1.855858347	748.5827418	0	0.06799994	1.845	0.838288836	0.805373194	0.010507762	-0.024775292	-0.000945728	-0.290427628	0.004348365
57.052725	0.66	134	1582.863567	94375.47819	0.586571206	1.855088739	746.7449014	0	0.06799994	1.845	0.838119523	0.805775467	0.008251719	-0.181813579	-0.006619801	-0.228771464	0.00434071
57.07395	0.66	134	1582.658702	94409.0723	0.586367038	1.854319346	744.9121083	0	0.06799994	1.845	0.837950256	0.806177687	0.003219888	-0.278748974	-0.010106489	-0.090191467	0.004333072
57.095175	0.66	134	1582.453872	94442.66205	0.586162889	1.853550167	743.0843469	0	0.06799994	1.845	0.837781037	0.806579852	-0.002916709	-0.282841069	-0.010227275	0.079280377	0.004325452
57.1164	0.66	134	1582.249148	94476.24746	0.585958757	1.852781201	741.2616021	0	0.06799994	1.845	0.837611864	0.806981963	-0.008109251	-0.192278364	-0.006924822	0.2230649	0.004317849
57.137625	0.66	134	1582.044663	94509.82853	0.585754644	1.852012449	739.4438583	0	0.06799994	1.845	0.837442739	0.807384019	-0.010615106	-0.036915835	-0.001287216	0.292923817	0.004310263
57.15885	0.66	134	1581.840453	94543.40526	0.585550548	1.851243911	737.6311003	0	0.06799994	1.845	0.83727366	0.807786022	-0.009582285	0.131578149	0.004810923	0.265132952	0.004302694
57.180075	0.66	134	1581.63641	94576.97766	0.58534647	1.850475586	735.823313	0	0.06799994	1.845	0.837104629	0.80818797	-0.005338468	0.256909864	0.009331963	0.148521415	0.004295142
57.2013	0.66	134	1581.432418	94610.54573	0.585142409	1.849707475	734.0204811	0	0.06799994	1.845	0.836935644	0.808589864	0.000713242	0.296963735	0.010755954	-0.018341822	0.004287608
57.222525	0.66	134	1581.22849	94644.10947	0.584938367	1.848939576	732.2225896	0	0.06799994	1.845	0.836766707	0.808991703	0.00655856	0.237941729	0.008591156	-0.179914218	0.00428009
57.24375	0.66	134	1581.024757	94677.66888	0.584734342	1.84817189	730.4296233	0	0.06799994	1.845	0.836597816	0.809393488	0.010242538	0.099095813	0.00354307	-0.282169816	0.00427259
57.264975	0.66	134	1580.821302	94711.22397	0.584530335	1.847404417	728.6415672	0	0.06799994	1.845	0.836428972	0.809795219	0.010523122	-0.073563137	-0.002715885	-0.290657082	0.004265106
57.2862	0.66	134	1580.618063	94744.77475	0.584326346	1.846637156	726.8584064	0	0.06799994	1.845	0.836260174	0.810196895	0.007289352	-0.222520174	-0.008100711	-0.202091009	0.004257639
57.307425	0.66	134	1580.414907	94778.32121	0.584122374	1.845870107	725.080126	0	0.06799994	1.845	0.836091424	0.810598517	0.001603574	-0.29791448	-0.010808358	-0.045583887	0.00425019
57.32865	0.66	134	1580.211792	94811.86336	0.58391842	1.845103271	723.306711	0	0.06799994	1.845	0.83592272	0.811000085	-0.004647963	-0.274219475	-0.009921087	0.126935401	0.004242757
57.349875	0.66	134	1580.00882	94845.4012	0.583714484	1.844336646	721.5381467	0	0.06799994	1.845	0.835754062	0.811401598	-0.009381049	-0.158867988	-0.005716885	0.257956636	0.004235341
57.3711	0.66	134	1579.80611	94878.93473	0.583510566	1.843570233	719.7744183	0	0.06799994	1.845	0.835585451	0.811803057	-0.011008231	0.010086261	0.00041786	0.303555824	0.004227941
57.392325	0.66	134	1579.603653	94912.46397	0.583306664	1.842804031	718.0155111	0	0.06799994	1.845	0.835416887	0.812204461	-0.008970773	0.176532374	0.006445889	0.248107877	0.004220559
57.41355	0.66	134	1579.401324	94945.98891	0.583102781	1.84203804	716.2614104	0	0.06799994	1.845	0.835248369	0.812605811	-0.003929747	0.284939737	0.010355709	0.109620332	0.004213193
57.434775	0.66	134	1579.199035	94979.50956	0.582898915	1.841272261	714.5121015	0	0.06799994	1.845	0.835079897	0.813007106	0.002448853	0.298877737	0.010832559	-0.066126216	0.004205843
57.456	0.66	134	1578.99684	95013.02591	0.582695067	1.840506692	712.76757	0	0.06799994	1.845	0.834911472	0.813408346	0.008044991	0.213243421	0.00769997	-0.220720241	0.004198511
57.477225	0.66	134	1578.794871	95046.53797	0.582491236	1.839741335	711.0278013	0	0.06799994	1.845	0.834743094	0.813809533	0.010989206	0.056097813	0.001983812	-0.302532817	0.004191194
57.49845	0.66	134	1578.593175	95080.04575	0.582287423	1.838976187	709.2927809	0	0.06799994	1.845	0.834574761	0.814210664	0.010286774	-0.120540728	-0.004424069	-0.283950325	0.004183894
57.519675	0.66	134	1578.391658	95113.54926	0.582083627	1.83821125	707.5624945	0	0.06799994	1.845	0.834406475	0.814611741	0.006153145	-0.257921496	-0.00939219	-0.170677452	0.004176611
57.5409	0.66	134	1578.1902	95147.04848	0.581879849	1.837446523	705.8369275	0	0.06799994	1.845	0.834238235	0.815012763	-5.22637E-05	-0.310098991	-0.011258319	1.82006E-05	0.004169344
57.562125	0.66	134	1577.9888	95180.54343	0.581676088	1.836682007	704.1160658	0	0.06799994	1.845	0.834070041	0.815413731	-0.006273503	-0.259286709	-0.009385168	0.171577892	0.004162093
57.58335	0.66	134	1577.787576	95214.03411	0.581472344	1.835917699	702.3998949	0	0.06799994	1.845	0.833901894	0.815814644	-0.010439375	-0.121900302	-0.004377283	0.286895295	0.004154859
57.604575	0.66	134	1577.586625	95247.52051	0.581268618	1.835153602	700.6884008	0	0.06799994	1.845	0.833733792	0.816215503	-0.011152753	0.056756848	0.002114454	0.307319082	0.004147641
57.6258	0.66	134	1577.385899	95281.00266	0.581064909	1.834389714	698.9815691	0	0.06799994	1.845	0.833565737	0.816616306	-0.008158603	0.217441193	0.007937364	0.225593233	0.004140439
57.647025	0.66	134	1577.185269	95314.48055	0.580861218	1.833626035	697.2793858	0	0.06799994	1.845	0.833397728	0.817017055	-0.002434092	0.306614889	0.01115081	0.068407354	0.004133254
57.66825	0.66	134	1576.984679	95347.95418	0.580657544	1.832862565	695.5818368	0	0.06799994	1.845	0.833229764	0.817417749	0.004130733	0.294274902	0.010672636	-0.112331195	0.004126084
57.689475	0.66	134	1576.784215	95381.42355	0.580453887	1.832099304	693.8889081	0	0.06799994	1.845	0.833061847	0.817818389	0.009357207	0.184030775	0.006642959	-0.256645126	0.004118931
57.7107	0.66	134	1576.583998	95414.88867	0.580250248	1.831336252	692.2005855	0	0.06799994	1.845	0.832893975	0.818218974	0.011500981	0.012051459	0.000383239	-0.316387896	0.004111793
57.731925	0.66	134	1576.38404	95448.34954	0.580046626	1.830573408	690.5168553	0	0.06799994	1.845	0.83272615	0.818619504	0.009833771	-0.164811882	-0.006037461	-0.271294871	0.004104672
57.75315	0.66	134	1576.184227	95481.80617	0.579843021	1.829810772	688.8377034	0	0.06799994	1.845	0.83255837	0.819019979	0.004890045	-0.287823111	-0.010486511	-0.135837555	0.004097567
57.774375	0.66	134	1575.984458	95515.25856	0.579639434	1.829048345	687.1631161	0	0.06799994	1.845	0.832390636	0.819420399	-0.001704691	-0.315861892	-0.011475859	0.045431361	0.004090477
57.7956	0.66	134	1575.78477	95548.70671	0.579435863	1.828286125	685.4930795	0	0.06799994	1.845	0.832222948	0.819820765	-0.007768688	-0.239155272	-0.008659211	0.212540938	0.004083404
57.816825	0.66	134	1575.585288	95582.15063	0.57923231	1.827524113	683.8275798	0	0.06799994	1.845	0.832055305	0.820221076	-0.011285787	-0.082659157	-0.002952288	0.309943924	0.004076346
57.83805	0.66	134	1575.386078	95615.59031	0.579028774	1.826762309	682.1666034	0	0.06799994	1.845	0.831887708	0.820621331	-0.011075439	0.10207275	0.003765302	0.304972344	0.004069304
57.859275	0.66	134	1575.187063	95649.02577	0.578825256	1.826000712	680.5101366	0	0.06799994	1.845	0.831720157	0.821021532	-0.007188357	0.253879228	0.009269383	0.198777506	0.004062278
57.8805	0.66	134	1574.988118	95682.457	0.578621754	1.825239323	678.8581656	0	0.06799994	1.845	0.831552651	0.821421678	-0.000895388	0.322239159	0.011727557	0.026096029	0.004055268
57.901725	0.66	134	1574.789223	95715.88401	0.57841827	1.82447814	677.2106771	0	0.06799994	1.845	0.831385191	0.821821769	0.00572838	0.284073861	0.010308831	-0.156123934	0.004048273
57.92295	0.66	134	1574.590485	95749.3068	0.578214802	1.823717165	675.5676574	0	0.06799994	1.845	0.831217776	0.822221805	0.010488044	0.151519568	0.005463827	-0.287508214	0.004041294
57.944175	0.66	134	1574.392008	95782.72538	0.578011352	1.822956396	673.929093	0	0.06799994	1.845	0.831050407	0.822621786	0.011796025	-0.031941558	-0.001218683	-0.324255477	0.00403433
57.9654	0.66	134	1574.193768	95816.13975	0.577807919	1.822195833	672.2949705	0	0.06799994	1.845	0.830883083	0.823021713	0.009201097	-0.205754921	-0.007533121	-0.253726248	0.004027383
57.986625	0.66	134	1573.995641	95849.54991	0.577604503	1.821435477	670.6652765	0	0.06799994	1.845	0.830715805	0.823421584	0.003543181	-0.312282657	-0.011385125	-0.098767256	0.00402045
58.00785	0.66	134	1573.797554	95882.95586	0.577401104	1.820675327	669.0399976	0	0.06799994	1.845	0.830548572	0.8238214	-0.003318947	-0.31590925	-0.011485925	0.089701329	0.004013533
58.029075	0.66	134	1573.599574	95916.35761	0.577197722	1.819915382	667.4191205	0	0.06799994	1.845	0.830381384	0.824221161	-0.009118596	-0.214932865	-0.007782928	0.249426454	0.004006632
58.0503	0.66	134	1573.401824	95949.75517	0.576994357	1.819155644	665.802632	0	0.06799994	1.845	0.830214242	0.824620867	-0.011929851	-0.042277267	-0.001482862	0.327384138	0.003999746
58.071525	0.66	134	1573.204336	95983.14852	0.576791009	1.818396111	664.1905188	0	0.06799994	1.845	0.830047144	0.825020518	-0.010806738	0.14525483	0.005341893	0.297371503	0.003992875
